Index,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
5766,0.985,3.96,39.83319782,0.4226062,-51.68655473,94.25606582,0.770668466,72.64017761
5767,1.025,1.22,39.71479267,0.426316171,-50.93817941,93.15807234,0.779666512,72.63222932
5768,0.895,4.86,26.04982287,0.276767679,-33.75811551,94.12162202,0.77166105,72.6299897
5769,1.04,0.18,24.46093457,0.237031957,-34.76333353,103.1967793,0.7036418,72.61356748
5770,0.895,4.88,26.04368506,0.276782452,-33.75811551,94.09442281,0.771479233,72.59189313
5771,0.99,1,36.23747926,0.382566111,-47.28791197,94.72213611,0.766315909,72.58707986
5772,0.98,0.18,19.48129638,0.210590347,-24.83378609,92.50802154,0.784467431,72.56953003
5773,0.895,3.64,26.00460848,0.276059325,-33.75811551,94.19934814,0.770321687,72.56380074
5774,0.895,4.9,26.037545,0.276797284,-33.75811551,94.06719834,0.771297349,72.55378071
5775,1.04,4.96,42.36085346,0.466761052,-52.99097643,90.75490177,0.799397488,72.54924053
5776,1.01,3.92,41.4647067,0.44042281,-53.80919935,94.14750039,0.770587691,72.54890496
5777,0.895,4.14,26.01988327,0.276444379,-33.75811551,94.1233941,0.770774164,72.54788041
5778,0.9,2.44,28.0507106,0.289379889,-37.4820706,96.93386342,0.748376761,72.54305075
5779,0.925,0.38,22.5575294,0.224070539,-31.30564274,100.6715543,0.720557939,72.53968762
5780,1,4.92,41.68545589,0.440630488,-54.36565534,94.60411174,0.766760846,72.53872877
5781,1.01,3.72,41.44022845,0.439976852,-53.80919935,94.18729243,0.770132783,72.53672165
5782,0.895,4.92,26.0314027,0.276812175,-33.75811551,94.03994863,0.771115399,72.51565248
5783,1.005,4.86,41.73428606,0.443598093,-54.1537982,94.08130176,0.770662215,72.50490439
5784,0.895,4.18,25.9926557,0.276100816,-33.75811551,94.14190095,0.769967615,72.48621498
5785,1.015,1.08,39.4388372,0.406533649,-52.78845674,97.01247935,0.747111009,72.47909138
5786,0.895,4.94,26.02525816,0.276827125,-33.75811551,94.0126737,0.770933382,72.47750847
5787,1.045,4.6,41.68199726,0.466529467,-51.38567551,89.34483282,0.811159858,72.47294193
5788,0.995,2.12,42.30595723,0.423965224,-58.2518199,99.78638531,0.726259837,72.47084393
5789,1.03,0.64,34.81815274,0.368750539,-45.36600986,94.42197117,0.767494273,72.46832209
5790,0.895,4.16,26.00431032,0.276472406,-33.75811551,94.05752527,0.770312855,72.45372079
5791,0.88,1.84,20.39452843,0.234556323,-24.47739966,86.94938686,0.833198327,72.44608363
5792,0.89,2.1,23.43703509,0.263602348,-28.76566051,88.91057037,0.814757411,72.44054616
5793,0.895,4.96,26.01911136,0.276842134,-33.75811551,93.98537357,0.770751298,72.43934871
5794,0.895,4.2,25.98120318,0.27612109,-33.75811551,94.09351227,0.769628363,72.41703582
5795,1.015,1.74,41.55551834,0.431168591,-55.30915117,96.37881614,0.751331696,72.41245938
5796,0.895,3.66,25.97902572,0.276098893,-33.75811551,94.09319045,0.769563861,72.41071895
5797,1.03,4.92,40.85338943,0.4624382,-49.84635985,88.34345737,0.819586216,72.4050799
5798,0.895,4.98,26.01296232,0.276857202,-33.75811551,93.95804824,0.770569148,72.40117322
5799,1.01,3.94,41.42337545,0.440506532,-53.80919935,94.03578017,0.769819584,72.39058517
5800,0.9,2.5,28.01083535,0.28920305,-37.4820706,96.85525578,0.747312913,72.3811833
5801,0.985,3.98,39.79226094,0.42269354,-51.75615585,94.13974225,0.768841122,72.37850506
5802,1.01,3.74,41.39341185,0.440062274,-53.80919935,94.06262326,0.769262735,72.35887082
5803,0.895,4.22,25.96974726,0.276141473,-33.75811551,94.04508116,0.76928901,72.34784739
5804,1.04,4.98,42.32789901,0.466849441,-53.06392808,90.66713014,0.797677453,72.32312546
5805,0.895,3.7,25.97828469,0.276433758,-33.75811551,93.97652775,0.76954191,72.31887665
5806,1,4.94,41.65273565,0.440723365,-54.43627439,94.50993285,0.765165069,72.31569931
5807,1.025,1.78,40.42158966,0.441823001,-51.15672257,91.48819686,0.790152059,72.28958711
5808,1.015,0.2,21.76499709,0.231250351,-28.3377558,94.11876346,0.768056484,72.28852654
5809,0.99,0.58,33.04682371,0.326120519,-46.32671291,101.3331631,0.713342727,72.28527486
5810,1.005,4.88,41.70168253,0.443689255,-54.22441725,93.98848879,0.769057274,72.28253101
5811,0.895,4.24,25.95828795,0.276161966,-33.75811551,93.9966077,0.768949556,72.27864979
5812,0.895,1.08,24.91043916,0.251788348,-34.09723745,98.9340427,0.730570598,72.27830276
5813,1.015,1.7,41.3975702,0.429934056,-55.15975206,96.28818575,0.750503196,72.26459113
5814,0.895,1.24,25.62055686,0.257138251,-35.32840572,99.6372837,0.725211238,72.25807789
5815,0.895,3.68,25.95343919,0.276138683,-33.75811551,93.98697391,0.768805924,72.25774233
5816,0.9,2.34,27.98054368,0.289103123,-37.4820706,96.78395505,0.746504748,72.249682
5817,1.045,4.62,41.64996173,0.466611629,-51.45904885,89.26044523,0.809380715,72.24568295
5818,0.895,1.26,25.80488335,0.258707866,-35.62892984,99.74526015,0.724267708,72.24227095
5819,1.01,3.96,41.38201566,0.440590656,-53.80919935,93.92395199,0.769050946,72.23230412
5820,1.015,1.16,39.88101241,0.411869151,-53.46225892,96.82932626,0.745965719,72.23135798
5821,0.895,4.26,25.94682523,0.276182567,-33.75811551,93.94809194,0.768610002,72.20944311
5822,0.9,2.38,27.98478523,0.289363549,-37.4820706,96.71150817,0.74661791,72.20654413
5823,0.895,3.72,25.95759061,0.276467814,-33.75811551,93.89009955,0.768928899,72.19481091
5824,1.005,0.52,33.38502744,0.323772809,-47.68929181,103.1125112,0.700052909,72.1842134
5825,1.01,3.76,41.34656905,0.440148125,-53.80919935,93.9378511,0.7683922,72.18111205
5826,1.03,4.94,40.82086889,0.462526702,-49.92395004,88.25624275,0.81766104,72.16369119
5827,1.035,0.64,35.85164711,0.370541678,-48.07500942,96.75469519,0.745743944,72.15422795
5828,0.985,4,39.75129566,0.422781301,-51.82575698,94.02330617,0.767018139,72.11758131
5829,1.035,0.66,37.20516278,0.371973458,-51.60153936,100.021015,0.721008777,72.11602965
5830,0.89,1.28,22.31997523,0.248506259,-27.80708585,89.81655169,0.802672217,72.09325063
5831,1,4.96,41.61998008,0.440816591,-54.50689343,94.41563889,0.763572779,72.09321175
5832,0.885,1.78,23.68227637,0.250689799,-31.03316921,94.46844849,0.763127872,72.09150604
5833,1.01,3.98,41.34062723,0.440675182,-53.80919935,93.81201611,0.768281776,72.07406232
5834,0.895,3.74,25.93689257,0.276502052,-33.75811551,93.80361692,0.768315772,72.07079833
5835,1.005,4.9,41.66904398,0.443780763,-54.29503629,93.89556165,0.767455864,72.06069937
5836,1.045,4.64,41.61789255,0.466694123,-51.53242218,89.17595161,0.807605984,72.01903219
5837,1.01,3.78,41.29969999,0.440234407,-53.80919935,93.81297628,0.767521176,72.00344592
5838,0.985,0.94,36.22088671,0.371141578,-49.10898542,97.59317979,0.737561291,71.98095173
5839,1.025,1.7,40.05273604,0.438600582,-50.82930968,91.31938637,0.787985048,71.95831108
5840,0.895,3.76,25.91619059,0.276536471,-33.75811551,93.71708004,0.767702527,71.94683917
5841,0.9,2.52,27.93060911,0.28933248,-37.4820706,96.53464802,0.745172523,71.93496721
5842,1.03,4.96,40.78831324,0.462615537,-50.00154024,88.16892203,0.815741136,71.92301662
5843,1.01,4,41.2992101,0.440760108,-53.80919935,93.69997276,0.767512072,71.91586027
5844,0.92,0.86,26.34551715,0.288982341,-33.40576244,91.1665295,0.788651874,71.89865435
5845,1.025,1.74,40.15837604,0.439884595,-50.99313699,91.29298118,0.787525114,71.89551545
5846,1,4.98,41.58718908,0.440910165,-54.57751248,94.32122997,0.76198396,71.87126431
5847,0.985,4.02,39.71030193,0.422869481,-51.89535811,93.90675788,0.765199497,71.85740391
5848,1.005,4.92,41.63637029,0.443872618,-54.36565534,93.80252047,0.765857967,71.83940767
5849,0.99,2.14,41.73372909,0.420380314,-57.67821743,99.27612614,0.723561354,71.83236823
5850,1.01,3.8,41.2528046,0.440321119,-53.80919935,93.68799912,0.766649664,71.82587304
5851,0.895,3.78,25.89548464,0.276571071,-33.75811551,93.63048913,0.767089165,71.82293374
5852,0.88,1.8,20.52806423,0.234029932,-25.07357884,87.71555006,0.818712971,71.81385859
5853,1.045,4.66,41.58578962,0.46677695,-51.60579552,89.09135203,0.805835647,71.7929873
5854,1.015,0.24,24.072325,0.243902558,-33.10077385,98.69648438,0.727243572,71.77638381
5855,1.01,4.02,41.2577642,0.440845435,-53.80919935,93.58782222,0.766741834,71.75769846
5856,1.01,0.78,36.2090866,0.369454145,-49.46531435,98.00698444,0.732009633,71.74205671
5857,1.015,2.06,42.03363894,0.435986173,-56.49640818,96.41048628,0.744005509,71.72993296
5858,0.995,1.54,39.40939303,0.414643339,-52.22884334,95.04407602,0.754552284,71.71572464
5859,0.9,2.36,27.88209369,0.289250231,-37.4820706,96.3943697,0.743878159,71.7056663
5860,0.895,3.8,25.87477474,0.276605852,-33.75811551,93.54384439,0.766475686,71.6990823
5861,1.03,4.98,40.75572239,0.462704706,-50.07913043,88.08149528,0.813826479,71.68305316
5862,1.02,2.12,40.80960745,0.442411973,-52.5374402,92.24345156,0.776771904,71.65212149
5863,0.895,1.18,24.90431838,0.256828999,-33.70824518,96.96848272,0.738819783,71.64223334
5864,1.02,2.14,40.85404799,0.442776678,-52.61811499,92.26784063,0.776425533,71.63910737
5865,0.995,1.86,41.39035363,0.421467389,-56.74203257,98.2053529,0.729447849,71.63568348
5866,1.005,4.94,41.60366139,0.443964819,-54.43627439,93.70936536,0.76426357,71.6186541
5867,1,0.52,32.65373053,0.321360509,-46.33206881,101.6108998,0.704776009,71.61292445
5868,1.01,4.04,41.21628946,0.440931163,-53.80919935,93.47556472,0.76597106,71.59957739
5869,0.985,4.04,39.66927966,0.42295808,-51.96495924,93.79009768,0.763385178,71.59797042
5870,1.01,0.68,34.47152949,0.356226646,-46.59170454,96.76853178,0.739864099,71.59556256
5871,1.045,0.58,35.88704814,0.359349914,-50.06102398,99.86658348,0.716866042,71.59096247
5872,0.89,1.3,22.29250923,0.247606784,-28.03596788,90.03190017,0.795139634,71.58793212
5873,0.89,2.04,23.28373403,0.263288967,-28.76566051,88.43414265,0.809428103,71.58108037
5874,1.045,4.68,41.55365285,0.46686011,-51.67916886,89.00664658,0.804069682,71.56754598
5875,0.89,2.12,23.30119444,0.263807065,-28.76566051,88.32665038,0.810035091,71.54768631
5876,1.015,1.82,41.52864934,0.433673497,-55.60728806,95.76017349,0.74682026,71.51563769
5877,1.01,4.06,41.1747858,0.441017291,-53.80919935,93.36320053,0.765199748,71.44149754
5878,0.995,1,35.73812902,0.38596226,-46.32092505,92.59487973,0.771533146,71.44001885
5879,1.015,2.1,42.02255279,0.436470652,-56.64382332,96.2780718,0.741873523,71.42615236
5880,0.985,1.52,37.45726498,0.408793101,-48.06591579,91.62890694,0.779289531,71.40544792
5881,1.005,4.96,41.57091717,0.444057366,-54.50689343,93.61609643,0.762672656,71.39843688
5882,0.89,1.32,22.39158198,0.248465719,-28.26430629,90.11940171,0.792221176,71.39449844
5883,1.03,0.94,39.32007651,0.404390325,-53.57073862,97.23298033,0.733984215,71.36747271
5884,1.01,0.58,34.14400715,0.338409659,-48.27177988,100.8954864,0.707328531,71.3662562
5885,1.045,4.7,41.52148216,0.466943603,-51.75254219,88.92183531,0.802308068,71.34270593
5886,0.985,4.06,39.62822879,0.423047099,-52.03456037,93.67332588,0.761575163,71.33927842
5887,1.045,1.32,43.66309851,0.440267341,-60.70923152,99.17405724,0.719216788,71.32764692
5888,0.985,1.44,37.31883096,0.405712223,-48.14578627,91.98350172,0.775121435,71.29838389
5889,1.02,1.58,38.4021039,0.433334971,-47.73593364,88.61990484,0.804469526,71.29201283
5890,1.01,4.08,41.13325314,0.44110382,-53.80919935,93.2507299,0.764427898,71.28345943
5891,0.985,1.42,37.64311748,0.404545942,-49.18154952,93.05029062,0.765391043,71.21985898
5892,0.995,2.14,41.98171209,0.424314998,-58.3227847,98.9399674,0.71981666,71.21863688
5893,0.99,1.86,40.86497618,0.418194019,-56.07301717,97.71774428,0.728781475,71.21488183
5894,1.005,4.98,41.53813752,0.444150259,-54.57751248,93.5227138,0.76108521,71.17875423
5895,1.015,1.8,41.38570224,0.433472518,-55.5328365,95.47480068,0.745247404,71.15234736
5896,0.985,0.44,30.21386367,0.292815137,-43.81705418,103.1840907,0.689545754,71.15015164
5897,1.02,1.86,40.12668229,0.439679562,-51.48316855,91.26346949,0.779413611,71.13199028
5898,1.01,4.1,41.09169143,0.441190748,-53.80919935,93.13815307,0.763655507,71.12546353
5899,1.045,4.72,41.48927745,0.467027428,-51.82591553,88.83691831,0.800550787,71.11846484
5900,1.005,0.92,35.33745948,0.384157212,-45.73015429,91.986974,0.772738689,71.08189371
5901,0.985,4.08,39.58714924,0.423136537,-52.10416149,93.55644279,0.759769433,71.0813255
5902,0.895,1.34,25.51052305,0.259048593,-35.35353838,98.47775167,0.721583304,71.05990146
5903,0.99,2.48,41.64254833,0.422176946,-57.85233225,98.63766531,0.719807598,71.00014096
5904,1.01,0.94,37.05156603,0.387967644,-49.84542877,95.50169099,0.743329267,70.98920197
5905,1.02,1.12,38.72957785,0.412255504,-51.25726158,93.9455689,0.755592021,70.98452224
5906,1.025,2.04,40.58977328,0.444524823,-52.2141367,91.31047619,0.777371337,70.982147
5907,1.01,4.12,41.05010057,0.441278076,-53.80919935,93.0254703,0.762882575,70.96751034
5908,1.025,1.66,38.83471494,0.439358275,-48.37189326,88.38962896,0.802836365,70.96240839
5909,1.01,4.28,41.0714572,0.441812273,-53.80919935,92.96133147,0.763279471,70.95547589
5910,1.035,0.94,40.38821649,0.40587678,-56.64994512,99.50856631,0.712943612,70.9439967
5911,0.88,1.86,20.21018512,0.234831423,-24.51911006,86.06252448,0.824262588,70.93811919
5912,1.045,4.74,41.45703863,0.467111585,-51.89928887,88.75189564,0.798797817,70.89482045
5913,0.885,1.84,23.4009114,0.251314193,-30.75045933,93.11416581,0.760993882,70.85931046
5914,0.99,1.26,38.03528022,0.406336534,-50.24527916,93.60536652,0.756992117,70.85852453
5915,0.885,1.8,23.55993493,0.250772514,-31.24597919,93.94943062,0.754014934,70.83927371
5916,1.01,4.3,41.04018224,0.441893143,-53.80919935,92.87354397,0.762698251,70.83448956
5917,1.045,1.28,43.30562857,0.441114719,-60.02126769,98.17316616,0.721504731,70.8324038
5918,1.015,1.76,41.20378879,0.432797886,-55.38376806,95.20330423,0.74396868,70.82827655
5919,0.985,4.1,39.54604094,0.423226394,-52.17376262,93.43944871,0.75796797,70.82410924
5920,0.99,1.3,37.35464645,0.405366075,-48.60465959,92.15040128,0.76854044,70.82130991
5921,1.02,0.32,28.49809798,0.272338675,-42.1141988,104.642126,0.67668622,70.80988467
5922,1.01,4.14,41.0084805,0.441365804,-53.80919935,92.91268184,0.7621091,70.80960036
5923,0.99,1.36,37.52542194,0.406626075,-48.93768831,92.28483917,0.766800052,70.76401947
5924,1.01,4.32,41.00887525,0.441974364,-53.80919935,92.78564222,0.762116436,70.713463
5925,1.04,0.72,38.5432989,0.382177602,-54.99804469,100.8517996,0.700812167,70.67816829
5926,1.045,4.76,41.4247656,0.467196074,-51.97266221,88.66676739,0.797049138,70.6717705
5927,0.89,2.14,23.16543453,0.26401349,-28.76566051,87.74337455,0.805315578,70.66110642
5928,1.01,4.16,40.96683115,0.441453931,-53.80919935,92.79978794,0.761335081,70.65173407
5929,0.99,2.16,41.43068273,0.420701335,-57.75022576,98.4800363,0.717411615,70.65072189
5930,1.02,1.6,38.3581383,0.434840294,-47.89538111,88.21201436,0.800873433,70.64665878
5931,1.03,0.68,35.0304646,0.372714005,-46.60871454,93.98751903,0.751586156,70.63971815
5932,0.89,2.06,23.13799053,0.263503715,-28.76566051,87.80897287,0.804361524,70.63015925
5933,1.025,1.82,40.02979608,0.442192938,-51.32006642,90.52563402,0.780002811,70.61024901
5934,1.015,1.66,40.11927748,0.430780859,-52.91875714,93.13152304,0.758129624,70.60576658
5935,1.01,4.34,40.97753616,0.442055938,-53.80919935,92.69762634,0.761534025,70.5923965
5936,1.015,1.84,41.30480986,0.434102857,-55.68168451,95.14982265,0.741802448,70.58237134
5937,1.025,1.64,38.66948595,0.439468121,-48.21336066,87.99156102,0.802049171,70.57355858
5938,0.99,2.5,41.53214716,0.422310679,-57.8760288,98.34500806,0.717605337,70.57290268
5939,0.985,4.12,39.50490381,0.423316669,-52.24336375,93.32234394,0.756170755,70.56762728
5940,1.01,4.18,40.93145821,0.441291522,-53.80919935,92.75378339,0.760677704,70.55573498
5941,1.015,2.12,41.79945388,0.436844444,-56.71744823,95.68498449,0.736976983,70.51763119
5942,1.01,4.36,40.94616489,0.442137863,-53.80919935,92.60949646,0.760951015,70.47129038
5943,1.045,0.72,38.30248082,0.382882792,-54.38306931,100.0370914,0.70430892,70.45701581
5944,1.045,1.04,42.42444465,0.421063602,-60.67185064,100.7554308,0.699244282,70.45265886
5945,1.045,4.78,41.39245826,0.467280894,-52.04603554,88.58153362,0.79530473,70.44931271
5946,0.9,2.54,27.62753746,0.289157223,-37.4820706,95.54503668,0.737086746,70.42498019
5947,1.025,2.08,40.51591325,0.445078967,-52.37590931,91.03084223,0.773560092,70.41782673
5948,1.01,4.2,40.89436511,0.441375404,-53.80919935,92.65211595,0.759988359,70.41452955
5949,1,0.9,34.6090129,0.377890399,-45.03683378,91.58479024,0.768460169,70.3792634
5950,1.045,1,41.57045649,0.416240522,-58.99948364,99.87123858,0.704590175,70.36829344
5951,1.01,4.38,40.91476134,0.44222014,-53.80919935,92.52125269,0.760367406,70.35014492
5952,0.995,1.28,38.38054788,0.409554323,-51.1489068,93.71295989,0.750368879,70.31928869
5953,0.985,4.14,39.46373779,0.423407363,-52.31296488,93.20512879,0.75437777,70.31187722
5954,1.025,1.8,39.91400354,0.442254947,-51.23842471,90.25111823,0.778985766,70.30433649
5955,1.02,2.16,40.51894043,0.443139808,-52.69872935,91.43602019,0.768878888,70.30322555
5956,1.01,4.22,40.85724119,0.441459669,-53.80919935,92.55033703,0.759298441,70.27332664
5957,1.02,1.56,38.04581756,0.433086023,-47.57618067,87.84817698,0.799682047,70.25061001
5958,1.01,4.4,40.88332542,0.442302768,-53.80919935,92.43289516,0.759783195,70.22896045
5959,1.045,4.8,41.36011654,0.467366047,-52.11940888,88.49619441,0.793564575,70.22744487
5960,0.985,0.54,32.4091286,0.31361268,-47.70864285,103.3412573,0.679313572,70.20111863
5961,1.025,1.76,39.78475565,0.441518722,-51.07496,90.10887571,0.778948347,70.19015976
5962,1.015,0.32,28.5350486,0.27016228,-42.94105333,105.6218826,0.664516736,70.18750868
5963,0.99,2.52,41.42175641,0.422445397,-57.89972534,98.05233211,0.715405059,70.14713441
5964,1.015,1.18,39.53296542,0.414763564,-53.71723561,95.31446078,0.735945641,70.14626198
5965,0.995,1.58,39.1394383,0.415703748,-52.54011197,94.15223815,0.744943945,70.13813975
5966,1.01,4.24,40.82008638,0.441544318,-53.80919935,92.44844682,0.758607949,70.13212668
5967,0.98,0.38,27.56899824,0.269327946,-40.25082583,102.3621896,0.684930003,70.11093478
5968,1.01,4.42,40.85185706,0.442385748,-53.80919935,92.34442399,0.759198382,70.10773725
5969,0.985,1.48,36.85753215,0.407384251,-47.56597127,90.47363045,0.77487185,70.1054694
5970,1.015,1.64,39.92721193,0.43092967,-52.77418644,92.65366186,0.756567076,70.09871005
5971,1.04,0.64,36.05822713,0.372495537,-49.80405277,96.80176954,0.724001866,70.08466176
5972,0.985,4.16,39.4225428,0.423498474,-52.382566,93.08780356,0.752588997,70.0568567
5973,0.98,0.86,33.60981332,0.359607265,-44.84654076,93.46255375,0.749440486,70.04462173
5974,1.045,1.34,43.48430801,0.440882559,-61.24270137,98.63013892,0.710032494,70.03060356
5975,0.9,2.56,27.55407718,0.289274632,-37.4820706,95.25231095,0.735126868,70.02253306
5976,1.045,4.82,41.32774032,0.467451531,-52.19278222,88.41074981,0.791828651,70.00616473
5977,1.03,1.4,41.52450314,0.438399893,-56.185921,94.71832411,0.739055308,70.00208019
5978,1.01,4.26,40.7829006,0.441629349,-53.80919935,92.34644553,0.757916882,69.99093008
5979,1.01,4.44,40.82035617,0.442469078,-53.80919935,92.25583929,0.758612963,69.98647562
5980,0.9,2.9,27.54848622,0.28932072,-37.4820706,95.21781296,0.734977705,69.98296962
5981,0.995,2.16,41.65797529,0.424667652,-58.39369633,98.09547557,0.713398499,69.981165
5982,1.015,0.76,36.42466111,0.370380596,-51.19966663,98.34386971,0.711423794,69.96416895
5983,0.99,1.34,37.3036491,0.406408105,-48.94912503,91.78864446,0.762090213,69.95122756
5984,0.88,1.82,20.3200489,0.234339603,-25.2000147,86.71197108,0.806350677,69.92025656
5985,1.045,1.36,43.52919574,0.44127248,-61.42860789,98.64470986,0.708614394,69.90106127
5986,1.04,0.66,37.34188123,0.374580928,-53.26317581,99.68975566,0.701082515,69.89074458
5987,0.985,4.18,39.38755576,0.423328414,-52.45216713,93.04255156,0.750923325,69.86782221
5988,1.01,4.46,40.78882265,0.442552759,-53.80919935,92.16714119,0.758026939,69.86517588
5989,0.9,2.92,27.52292118,0.28935045,-37.4820706,95.11967636,0.734295644,69.84596404
5990,1.045,1.3,43.13977881,0.439915052,-60.58729853,98.06388431,0.712026776,69.82411135
5991,1.035,1.4,42.61155845,0.440128373,-59.09168759,96.81620415,0.721109181,69.81505369
5992,0.985,4.28,39.52599813,0.42386798,-52.80021098,93.25072904,0.748595458,69.80707223
5993,1.045,4.84,41.29532952,0.467537346,-52.26615555,88.32519992,0.790096939,69.78547009
5994,0.89,2.16,23.02975535,0.264221617,-28.76566051,87.16075396,0.800598872,69.78080129
5995,0.99,2.18,41.27272931,0.42228216,-57.82218011,97.73732643,0.713787153,69.76364796
5996,0.995,1.6,39.19082378,0.417150571,-52.78368696,93.94886756,0.742479846,69.75514075
5997,1.04,0.94,40.91367848,0.408389926,-58.76530587,100.1828789,0.696221654,69.74948968
5998,1.01,4.48,40.75725643,0.442636791,-53.80919935,92.0783298,0.757440306,69.74383832
5999,0.98,0.46,28.78492326,0.293763114,-40.44753678,97.98685366,0.711660723,69.73339511
6000,0.9,2.94,27.49735244,0.289380395,-37.4820706,95.02147668,0.733613485,69.70903664
6001,0.99,2.46,41.22951798,0.422041232,-57.8286357,97.69073458,0.71296024,69.64960956
6002,0.99,0.68,31.72604421,0.344673009,-41.93820773,92.04679044,0.756494994,69.63293618
6003,0.985,4.2,39.35086656,0.423415114,-52.52176981,92.93684918,0.749229637,69.63104182
6004,1.01,4.5,40.72565741,0.442721173,-53.80919935,91.98940524,0.756853064,69.62246324
6005,0.9,2.58,27.48061923,0.289392927,-37.4820706,94.95954011,0.733167053,69.62120613
6006,0.985,4.3,39.49506063,0.423951554,-52.86982128,93.15937215,0.747024667,69.59234896
6007,0.925,0.82,26.58607128,0.288924221,-35.15450018,92.01745428,0.756263669,69.58945756
6008,0.9,2.96,27.47177997,0.289410554,-37.4820706,94.92321419,0.732931226,69.57218778
6009,1.01,0.64,34.06283509,0.352883895,-47.26104349,96.52703222,0.720738108,69.57071062
6010,1.045,4.86,41.26288403,0.467623492,-52.33952889,88.23954478,0.78836942,69.56535874
6011,1.025,1.84,39.78288715,0.44264918,-51.4016477,89.87453038,0.773961321,69.55941024
6012,1.025,2.06,40.22146596,0.444899537,-52.29505322,90.40572671,0.769125634,69.53336186
6013,1.025,1.1,39.00915391,0.41632079,-52.57375098,93.69974981,0.741989171,69.52419969
6014,1.01,4.52,40.69402551,0.442805906,-53.80919935,91.90036764,0.756265211,69.50105094
6015,0.88,1.88,20.02602858,0.23510923,-24.56082047,85.17755162,0.815364804,69.45077772
6016,0.9,2.98,27.44620379,0.289440927,-37.4820706,94.82488913,0.732248869,69.43541778
6017,1.01,0.82,34.07645316,0.374949551,-44.60470236,90.88276819,0.763965487,69.43129825
6018,0.985,4.22,39.31414424,0.423502215,-52.59138011,92.83102396,0.747539695,69.39487533
6019,1.01,4.54,40.66236063,0.442890988,-53.80919935,91.8112171,0.755676745,69.37960172
6020,0.985,4.32,39.46409145,0.424035498,-52.93943157,93.06789556,0.745457408,69.37815222
6021,1.045,4.88,41.23040377,0.467709969,-52.41290223,88.15378449,0.786646074,69.34582848
6022,0.995,0.42,30.12391103,0.288897325,-45.32265964,104.2720317,0.66465453,69.30487816
6023,1.02,2.18,40.33141974,0.444696501,-52.77928328,90.69425922,0.764152471,69.30424229
6024,0.9,3,27.4206239,0.289471514,-37.4820706,94.72650176,0.731566412,69.29872698
6025,1.015,2.14,41.47636646,0.43717976,-56.79101802,94.87256783,0.730333209,69.28858695
6026,1.035,0.68,36.06574964,0.37446989,-50.14964516,96.31148096,0.719162609,69.26361588
6027,0.985,1.26,38.73561224,0.402033998,-53.8861313,96.34909597,0.71884196,69.25977299
6028,1.01,4.56,40.63066269,0.44297642,-53.80919935,91.72195375,0.755087665,69.25811588
6029,0.895,1.2,25.16275189,0.257609826,-35.48958961,97.67776434,0.709017832,69.25527671
6030,0.885,1.86,23.20094108,0.251596739,-30.90273018,92.21479245,0.750773182,69.23239319
6031,0.99,1.54,38.58838744,0.411725562,-52.2396914,93.72356482,0.738679468,69.23167297
6032,0.9,2.6,27.40716358,0.289512106,-37.4820706,94.66672725,0.731207298,69.22100188
6033,0.99,1.38,37.34773763,0.408350577,-49.3552116,91.45998488,0.75671315,69.20897325
6034,1.015,0.74,35.5869147,0.368234228,-49.69538582,96.64206086,0.716100984,69.20547491
6035,0.985,4.34,39.43309051,0.424119811,-53.00904186,92.97629943,0.743893667,69.16448028
6036,0.9,3.02,27.39504028,0.289502316,-37.4820706,94.62805232,0.730883856,69.16211573
6037,0.985,4.24,39.27739137,0.423589717,-52.6609904,92.72508231,0.74585364,69.15934014
6038,0.995,2.48,41.54415981,0.426722684,-58.49424772,97.35634258,0.710226414,69.1450461
6039,1.01,4.58,40.5989316,0.443062201,-53.80919935,91.6325777,0.754497969,69.13659373
6040,0.995,0.62,32.22829133,0.340389045,-44.1397761,94.6807538,0.730141704,69.1303669
6041,1.045,4.9,41.19788864,0.467796776,-52.48627557,88.06791909,0.784926882,69.12687715
6042,1.02,1.62,38.02210899,0.435290003,-48.05452336,87.34891398,0.791228511,69.11295119
6043,0.98,0.36,27.55362794,0.264714458,-41.5094916,104.0881111,0.663791024,69.09275384
6044,0.915,0.28,19.02314881,0.194120729,-26.99325535,97.99648355,0.704737112,69.06175877
6045,0.995,2.18,41.4796102,0.426268506,-58.4645548,97.30864374,0.709483042,69.03883259
6046,1.02,1.68,39.05472472,0.435363069,-50.74730537,89.70610393,0.769592088,69.03710787
6047,0.9,3.04,27.36945294,0.289533331,-37.4820706,94.52954109,0.7302012,69.02558436
6048,0.88,1.9,20.05235667,0.236320421,-24.65139882,84.85240757,0.813436869,69.02207674
6049,1.025,2.1,40.15898904,0.445450805,-52.45670497,90.15358959,0.765564461,69.01838418
6050,1.01,4.6,40.56716727,0.443148332,-53.80919935,91.54308906,0.753907654,69.01503556
6051,0.985,4.36,39.40205771,0.424204492,-53.07865216,92.88458391,0.742333426,68.95133142
6052,0.885,1.82,23.33566795,0.251086983,-31.45827552,92.93858107,0.741797431,68.94160064
6053,0.99,2.54,41.06506114,0.422374359,-57.92342189,97.22432309,0.708954337,68.92760547
6054,0.985,1.32,38.867321,0.401102013,-54.64380328,96.90133612,0.711285062,68.92447286
6055,0.985,4.26,39.24060785,0.42367762,-52.73060069,92.61902447,0.744171455,68.92443422
6056,1.045,4.92,41.16533853,0.467883914,-52.5596489,87.98194866,0.783211825,68.90850257
