,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
594,1.015,2.5,24.10866779,0.277973835,-36.76464657,86.7299895,0.655756822,56.87378227
595,0.95,1.9,22.41725543,0.23583541,-37.47802949,95.05466324,0.598143919,56.85636878
596,1.045,3.3,25.39675674,0.289171132,-39.23247386,87.82604472,0.647340181,56.85332772
597,0.995,2.3,23.51095127,0.268659114,-36.26185923,87.51220434,0.648365852,56.73992497
598,1.03,0.9,20.81757893,0.24757164,-30.95017784,84.08709058,0.67261581,56.55830652
599,0.995,2.5,23.65672537,0.269451938,-36.74142318,87.79571419,0.643870687,56.52908678
600,0.925,0.7,14.37554708,0.175828371,-20.8122438,81.75897303,0.69072548,56.47300588
601,1.01,0.3,16.23765078,0.175823846,-26.57154679,92.3518123,0.611091665,56.43542279
602,1.025,4.3,23.37380773,0.282408526,-34.38431908,82.76594217,0.679781027,56.26271716
603,0.985,0.7,18.38092851,0.210479815,-28.53540847,87.32869949,0.644144573,56.25230786
604,0.985,1.9,22.22951573,0.26319207,-33.42189357,84.46119106,0.665118381,56.17669063
605,0.96,2.9,23.50659296,0.240782748,-41.04148393,97.62573586,0.572752023,55.91533774
606,1.01,1.3,21.20764376,0.261418944,-30.81582486,81.12512209,0.688206266,55.83081735
607,0.995,1.1,21.78826776,0.243621133,-34.91388469,89.43504811,0.62405739,55.8126027
608,0.97,0.1,10.67364427,0.122687179,-16.71298487,86.99885658,0.638643806,55.56128088
609,0.885,4.5,16.23997649,0.168563117,-28.27393054,96.34359397,0.574379868,55.33782077
610,0.895,1.5,15.65108285,0.173558025,-25.50783968,90.17781135,0.613579317,55.33123992
611,0.955,1.3,21.2752594,0.227421705,-35.97404774,93.5498193,0.59140577,55.3259029
612,1.01,0.7,19.10901998,0.220164266,-29.98944575,86.79437561,0.637191502,55.30463855
613,0.97,2.7,23.65590223,0.249640381,-40.57047035,94.75991881,0.583081784,55.25278252
614,0.885,4.7,16.1866292,0.168558263,-28.27393054,96.02987652,0.572493067,54.97643851
615,0.95,1.3,21.39602467,0.224066827,-37.16728397,95.4894795,0.575668232,54.97025988
616,1.045,2.7,25.0794378,0.289493753,-39.57405125,86.63205184,0.633734404,54.90171178
617,0.97,3.3,22.99265085,0.250510213,-38.44880258,91.78328733,0.598006942,54.88704298
618,0.885,4.9,16.16697589,0.168581151,-28.27393054,95.90025798,0.571797963,54.83557216
619,0.97,0.9,20.66865467,0.217306813,-35.87050119,95.11277824,0.576202004,54.80417343
620,1.015,2.1,23.4181934,0.276412941,-36.20338586,84.72176934,0.646850919,54.80235432
621,1.025,3.9,23.04682958,0.282088022,-34.38431908,81.70084429,0.670271513,54.76174852
622,0.895,0.1,8.206483375,0.08922652,-13.81871008,91.97359015,0.593867541,54.62012981
623,1.02,0.9,20.16417769,0.242609779,-30.72402578,83.11362292,0.656299986,54.54746958
624,0.975,0.5,16.71792934,0.185565169,-27.62121989,90.09195775,0.605256734,54.52876411
625,1.03,2.3,23.33887024,0.284645368,-35.15047004,81.99279815,0.66397036,54.44078769
626,1.03,2.9,23.71325619,0.286592541,-36.09246976,82.74205627,0.657013952,54.36268538
627,0.995,1.7,22.48011352,0.264976178,-35.08332555,84.83824356,0.640763473,54.36124759
628,1.02,2.3,21.98501945,0.280633478,-31.78453373,78.34068704,0.691689224,54.18740899
629,0.965,1.3,21.7249458,0.232806663,-37.45382596,93.31754286,0.580046103,54.12847709
630,0.96,1.7,22.59053082,0.236332591,-40.02811915,95.58787771,0.564366533,53.94659911
631,1.02,2.9,22.35559632,0.283051028,-32.77421585,78.98079895,0.682109266,53.87353479
632,0.9,0.1,8.124797972,0.092210291,-13.29271175,88.11161813,0.611222008,53.85576021
633,0.96,1.1,21.35156044,0.220717296,-38.35703061,96.73714209,0.556653112,53.84903114
634,0.9,2.1,15.79390745,0.186232259,-24.97449123,84.80758141,0.632401569,53.63244757
635,1.02,1.7,21.81082088,0.275690283,-32.21220845,79.11349163,0.677097968,53.56758441
636,1.03,1.7,23.08568629,0.279950966,-35.55759935,82.46332064,0.649247607,53.53911359
637,0.895,0.9,14.52986191,0.158737838,-24.86713814,91.53370149,0.584299722,53.48311637
638,1.03,2.5,23.26185876,0.286536092,-35.35022796,81.18299734,0.658039852,53.42164752
639,1.04,2.9,24.90821506,0.290087143,-40.08630684,85.86459519,0.621364676,53.35322637
640,0.9,2.3,15.99310127,0.18717553,-25.64522318,85.44440238,0.623628859,53.28559516
641,1.04,2.3,24.53021314,0.288164113,-39.20317645,85.12584332,0.62572004,53.26494609
642,1.03,2.1,22.88733354,0.284302447,-34.68037753,80.50347013,0.65995053,53.1283078
643,1.02,2.5,21.90886234,0.282515626,-31.99462252,77.54920542,0.684767021,53.10313834
644,1.02,2.1,21.53846358,0.280321011,-31.28964853,76.83499535,0.688357479,52.8899437
645,0.945,0.5,13.93409877,0.165758781,-22.19028898,84.06250728,0.627936787,52.78594073
646,0.97,1.1,21.63478363,0.228315101,-38.86814918,94.75844364,0.556619857,52.74443135
647,0.99,2.9,23.18222855,0.26690166,-38.21032467,86.85681662,0.606700643,52.6960865
648,1.035,2.9,23.94033795,0.287269826,-37.88300155,83.33746123,0.631954623,52.66549388
649,1.035,2.3,23.56526499,0.285327377,-36.96739435,82.5902697,0.637460806,52.64805989
650,0.985,1.5,20.83864865,0.258718718,-31.92992528,80.54557783,0.652636937,52.56701923
651,1.04,0.3,15.63782402,0.184120613,-25.36799859,84.9325005,0.616439013,52.35570681
652,1.04,2.5,24.45245764,0.290031907,-39.3904507,84.30954349,0.620771207,52.3369371
653,1.025,3.1,22.48515572,0.282150957,-34.38431908,79.69193507,0.653936339,52.11345223
654,1.04,2.1,24.074315,0.287825933,-38.76246191,83.64192475,0.62107291,51.94773357
655,0.97,2.9,23.01727149,0.250345297,-40.7479596,91.94209663,0.564869302,51.93526793
656,1.025,3.5,22.4779358,0.282981489,-34.38431908,79.43253063,0.653726361,51.92713921
657,1.02,4.7,24.70558999,0.286884596,-40.98935729,86.11682316,0.602731822,51.90534971
658,1.02,4.9,24.68450167,0.286881605,-40.98935729,86.04421201,0.602217339,51.81731637
659,1.035,1.7,23.3086935,0.280646255,-37.36311689,83.05364167,0.623842319,51.81237646
660,1.035,2.5,23.48811209,0.287213612,-37.16155554,81.77924419,0.632054061,51.68890339
661,1.035,2.1,23.11289948,0.284985382,-36.51047267,81.10205276,0.633048487,51.34153177
662,0.9,1.7,15.61308125,0.182862359,-26.01009977,85.38160243,0.600269949,51.25201011
663,1.015,0.9,20.981569,0.240781729,-35.69634542,87.13937335,0.58777919,51.21871029
664,0.955,0.5,15.67309266,0.174406966,-27.50413045,89.86506103,0.569845053,51.20916043
665,1.025,3.7,22.33614166,0.283433488,-34.38431908,78.80558426,0.649602559,51.19230918
666,1.04,1.7,24.04943882,0.283515033,-40.15253897,84.82597409,0.598951883,50.80667691
667,1.045,2.9,24.23047815,0.290589659,-39.80362101,83.38382796,0.6087506,50.75995526
668,1.005,0.5,17.22893307,0.198192345,-29.69673304,86.9303658,0.580162574,50.43374476
669,0.96,2.1,22.42307035,0.240437342,-41.50028757,93.25951704,0.540311204,50.38916195
670,0.9,1.1,14.26989542,0.170529537,-23.85636361,83.67990472,0.598158867,50.05387697
671,0.995,2.1,22.83800552,0.268670961,-38.89073243,85.00362454,0.587235161,49.91711714
672,1.045,0.3,15.25200099,0.184209944,-25.36799859,82.79683865,0.601229968,49.77994068
673,1.045,2.5,23.77719361,0.290534252,-39.10448167,81.8395539,0.608042674,49.76194123
674,0.96,2.5,22.55891834,0.242184807,-42.26578666,93.14753729,0.533739465,49.71651667
675,1.025,3.3,21.97889737,0.282955809,-34.38431908,77.67607761,0.639212814,49.65154417
676,1.025,1.1,19.32370742,0.255207627,-29.52122551,75.7175938,0.654569961,49.56246238
677,0.96,2.3,22.34186009,0.241451819,-41.88366105,92.53133883,0.533426628,49.35868007
678,0.935,0.3,12.92248145,0.144082753,-23.74963606,89.68791356,0.54411282,48.80034359
679,0.95,0.3,14.19155871,0.1529227,-27.13019674,92.80217194,0.523090888,48.54397055
680,0.99,1.1,20.90583695,0.241262258,-37.33453614,86.65191607,0.559959735,48.52158392
681,0.97,1.7,21.74704175,0.246855969,-39.52356472,88.09607426,0.550229766,48.47308229
682,0.99,2.3,22.31303958,0.266481287,-38.68203463,83.73210677,0.576832108,48.29936767
683,0.99,2.5,22.45739985,0.267280786,-39.14338925,84.02175165,0.573721394,48.20507649
684,1.015,1.5,20.96451544,0.270645202,-33.778453,77.46124926,0.62064759,48.07613766
685,0.97,2.1,21.93167222,0.250016578,-40.03800226,87.72087183,0.547771392,48.05098404
686,0.97,2.5,22.07335145,0.251693915,-40.39349665,87.69918597,0.546458051,47.92392624
687,0.9,1.3,14.442541,0.175897895,-24.75372221,82.10752622,0.583449264,47.90557573
688,1.015,0.3,14.91871669,0.176534005,-26.40506132,84.50902514,0.564994586,47.74714166
689,1.025,2.7,21.67018893,0.283284541,-34.75329845,76.496193,0.623543373,47.69869419
690,0.89,1.3,14.7726174,0.166271207,-27.52253586,88.84651572,0.536746231,47.6880325
691,0.97,2.3,21.85078805,0.25099233,-40.21549152,87.05759264,0.543342558,47.30209511
692,0.97,0.7,18.00777994,0.201427055,-34.18663952,89.40099915,0.526749051,47.09189149
693,0.885,4.1,14.99432611,0.169429787,-28.27393054,88.49876006,0.530323369,46.93296062
694,0.99,1.7,21.49900855,0.262483626,-37.53329993,81.90609397,0.572798251,46.91566737
695,0.885,2.7,14.97926013,0.169294671,-28.27393054,88.48039937,0.529790512,46.87607608
696,1.045,2.3,23.40119593,0.288924578,-40.53701501,80.9941339,0.577279702,46.75626945
697,1.025,0.9,18.69737923,0.243984783,-30.72402578,76.63338263,0.608558897,46.63592679
698,0.885,4.3,14.92514223,0.169544067,-28.27393054,88.03105016,0.527876455,46.46951873
699,0.98,0.3,14.37992983,0.166324083,-26.89750792,86.45729213,0.534619411,46.22174655
700,1.025,4.7,23.1717427,0.288216284,-40.37980086,80.39706284,0.573844898,46.1354443
701,1.03,1.9,21.00010617,0.284316938,-33.6793167,73.86160781,0.623531242,46.05502003
702,0.915,0.5,12.83456145,0.149873208,-23.86533244,85.63612976,0.537791019,46.05434146
703,1.025,4.9,23.15091375,0.288213279,-40.37980086,80.32563175,0.573329072,46.0530199
704,1.045,2.1,22.996304,0.288545628,-39.93831887,79.69728788,0.575795493,45.88933917
705,0.905,0.7,14.08761325,0.16017281,-27.04919108,87.95258856,0.520814586,45.80699098
706,1.045,1.7,23.06503312,0.284172355,-40.97401441,81.16564726,0.562918558,45.68964915
707,0.985,1.3,19.07289754,0.252253243,-32.0326307,75.61011822,0.595420892,45.01984401
708,0.885,2.9,14.67654261,0.169693718,-28.27393054,86.48842636,0.519083917,44.89475112
709,1.04,1.9,22.05498118,0.287980569,-37.82396137,76.58496297,0.583095487,44.65634628
710,1.035,0.3,14.32502616,0.181400449,-25.36799859,78.96907767,0.564688858,44.59295832
711,0.88,4.5,13.83306923,0.162976205,-26.37235707,84.87784601,0.52452912,44.52090184
712,1.035,1.9,21.222208,0.285000274,-35.53745911,74.46381602,0.597178541,44.46819304
713,1.015,1.9,21.49433079,0.276408626,-37.67015868,77.76288001,0.570593051,44.37095899
714,0.9,0.9,13.41437772,0.163534001,-24.80927625,82.02806556,0.540700083,44.35258182
715,0.88,4.7,13.78082658,0.162970941,-26.37235707,84.56002347,0.522548157,44.18668441
716,0.88,4.9,13.76158021,0.162994526,-26.37235707,84.42970805,0.521818364,44.0569721
717,0.89,1.1,13.90959111,0.161886334,-27.1603472,85.92195978,0.512128619,44.00309464
718,0.885,3.1,14.49275845,0.169999177,-28.27393054,85.25193278,0.512583789,43.69875875
719,1.025,2.9,20.84436889,0.284401728,-35.00118399,73.29199088,0.595533251,43.6478176
720,1.025,2.3,20.4786323,0.282438231,-34.04322995,72.50658738,0.601547865,43.61618285
721,1.015,1.3,19.47590704,0.262893193,-33.31934919,74.08296444,0.584522433,43.30315459
722,1.03,0.3,14.08002774,0.180741666,-25.36799859,77.90139401,0.555031084,43.23769512
723,0.885,3.7,14.44032347,0.170630059,-28.27393054,84.62942298,0.510729255,43.22272213
724,1.04,0.7,18.18533324,0.230525491,-33.27679544,78.88643092,0.546486914,43.11040217
725,0.92,0.5,11.71076315,0.155612987,-20.4723316,75.25569285,0.572028794,43.04842322
726,0.885,3.5,14.39638871,0.170644564,-28.27393054,84.36476598,0.509175358,42.95645995
727,0.975,0.3,14.08344766,0.165519065,-27.98565743,85.08655899,0.503238049,42.81879398
728,1.025,1.7,20.23132121,0.277705328,-34.45702744,72.85175741,0.587146446,42.77465047
729,1.025,2.5,20.40343972,0.284343602,-34.246266,71.75628204,0.595785822,42.75137545
730,0.885,3.9,14.34274672,0.17024324,-28.27393054,84.24855349,0.507278134,42.73744899
731,0.965,0.5,14.83909978,0.17803797,-28.95076847,83.3479498,0.512563243,42.72109546
732,0.995,0.9,19.81221229,0.233046406,-39.46716778,85.01402192,0.501992248,42.67638001
733,0.99,2.1,21.64662067,0.266492395,-41.21108793,81.22791152,0.525262053,42.66593961
734,1.02,1.9,19.79696431,0.280010535,-32.82922702,70.70078375,0.603028646,42.63459788
735,0.885,3.3,14.30892104,0.170320528,-28.27393054,84.01172309,0.506081778,42.5168022
736,1.025,2.1,20.03756712,0.282091351,-33.56482762,71.03219241,0.596981082,42.4048751
737,1.03,1.5,20.81863732,0.277485896,-36.8603794,75.02592973,0.564797152,42.37443146
738,0.9,1.9,14.51086025,0.186945179,-26.5861042,77.62093848,0.54580619,42.36598872
739,1.02,1.5,19.57557961,0.272939443,-33.33327997,71.72132912,0.587268328,42.11966507
740,1.03,0.7,16.91763601,0.228346086,-29.88523122,74.08769879,0.566086837,41.94007104
741,1.04,1.5,21.9052289,0.280963258,-41.04985252,77.96474559,0.533625033,41.60393992
742,1.045,0.7,17.80310982,0.230769441,-33.27930523,77.14673889,0.534960381,41.27044886
743,0.89,1.5,14.59077993,0.169558862,-30.47502933,86.05141471,0.478778208,41.19954213
744,1.035,1.5,21.03753709,0.278187897,-38.62939625,75.62348095,0.544599169,41.18448487
745,0.94,0.3,12.10435898,0.144798363,-24.57597334,83.5945846,0.492528162,41.1726871
746,1.02,0.7,16.43486076,0.223172604,-29.65020619,73.64192771,0.554291618,40.81910325
747,0.96,1.5,20.37227792,0.234635591,-43.64705531,86.82518203,0.46675034,40.52568327
748,0.985,0.5,15.34767713,0.188987961,-30.79645326,81.20981383,0.498358593,40.47160859
749,0.995,1.5,19.911751,0.263232383,-37.32597795,75.64324245,0.533455574,40.35230933
750,0.93,0.3,12.06742922,0.142604867,-25.324086,84.62143997,0.476519833,40.32379441
751,0.955,0.3,13.64523046,0.155217781,-29.77251567,87.9102278,0.458316341,40.29069397
752,0.995,0.7,16.86355162,0.213128484,-33.16026953,79.12387527,0.50854688,40.23819992
753,0.99,0.9,19.10553572,0.230454467,-39.38929434,82.90373356,0.485043869,40.21194768
754,0.995,1.9,20.86110798,0.268658895,-40.53537428,77.6490501,0.51463958,39.9612745
755,1.02,0.3,13.65024147,0.176903031,-26.40506132,77.16228135,0.516955492,39.88946513
756,1.045,1.9,21.04051407,0.288660322,-38.84761913,72.890219,0.541616566,39.47855012
757,0.99,0.7,16.76556538,0.211342362,-33.74581448,79.32893914,0.496819106,39.41213262
758,1.01,0.5,15.92365554,0.199145765,-32.31286557,79.95979994,0.492796144,39.40388106
759,0.885,2.5,14.23494513,0.171204563,-30.16349116,83.14582796,0.471926312,39.23870392
760,0.97,1.5,19.88731798,0.244768793,-41.2625838,81.24940182,0.481969769,39.15975541
761,0.89,0.9,13.27154043,0.155353137,-29.09248032,85.42820989,0.456184563,38.97103063
762,1.035,0.7,16.83188247,0.229276256,-31.91739398,73.41310781,0.527357668,38.71496536
763,0.925,0.5,11.38202754,0.157601249,-21.31520136,72.22041446,0.533986395,38.56471878
764,0.9,1.5,13.65214404,0.179928141,-27.1068386,75.87553533,0.50364206,38.21411094
765,0.945,0.3,12.15859604,0.147575286,-26.57422475,82.38910731,0.457533424,37.69577036
766,1.045,1.5,20.98356133,0.281593065,-41.69762295,74.51732284,0.503231596,37.49947127
767,0.96,1.9,19.92393705,0.241367648,-44.08750669,82.54601303,0.451917982,37.30402761
768,0.96,0.5,14.20107528,0.175965734,-30.81007847,80.70363993,0.460923048,37.1981677
769,1.015,0.7,16.88878955,0.221582006,-34.6995998,76.21913831,0.486714246,37.09694043
770,0.88,4.1,12.61321186,0.163866818,-26.37235707,76.97233671,0.478273968,36.81386491
771,0.88,2.7,12.59845785,0.163727029,-26.37235707,76.94794162,0.477714518,36.75914885
772,1.02,1.3,18.15490342,0.265160394,-33.85210067,68.46762876,0.536300645,36.71923345
773,0.88,4.3,12.54546053,0.163984667,-26.37235707,76.50386334,0.47570494,36.39326571
774,0.985,0.3,13.02085376,0.166815987,-27.95945204,78.05519104,0.465704898,36.35068479
775,0.97,1.9,19.60840166,0.250683627,-42.2906723,78.21971412,0.463657837,36.26718349
776,1.04,1.3,20.17074054,0.272858581,-41.16219481,73.92379042,0.490030734,36.22492928
777,0.995,0.3,13.09096638,0.168885413,-28.10501967,77.51389644,0.465787483,36.10500275
778,1.03,1.3,18.98395534,0.269369098,-37.25074106,70.47562439,0.509626246,35.91622791
779,0.91,0.3,12.71427681,0.131885545,-34.1390675,96.40386887,0.372426013,35.90330857
780,0.885,2.3,13.87565599,0.171177478,-32.07864229,81.06005609,0.432551224,35.06262649
781,0.88,2.9,12.3020085,0.164138258,-26.37235707,74.94906204,0.466473606,34.96175925
782,1.035,1.3,19.17840846,0.270104702,-39.06942647,71.0036083,0.490880215,34.85426649
783,0.885,1.7,13.49044248,0.167672646,-31.17838468,80.45702633,0.432685741,34.81260807
784,1.04,0.5,15.48995052,0.208007747,-33.33354112,74.46814245,0.464695619,34.60501954
785,0.88,0.3,9.767622873,0.108872243,-25.42635016,89.71637375,0.384153558,34.46486416
786,0.905,0.5,10.93601008,0.142337418,-24.37959712,76.83158967,0.448572223,34.46451699
787,0.995,1.3,18.03131033,0.256015456,-37.00668615,70.43055361,0.487244663,34.31691138
788,0.97,0.5,14.33777591,0.180145113,-33.25786266,79.59014648,0.431109361,34.31205717
789,0.99,1.5,18.85017629,0.261203795,-39.67630019,72.16654845,0.475099145,34.28626545
790,0.99,1.9,19.68889672,0.266477738,-42.79328179,73.88570935,0.460093171,33.9943103
791,0.88,3.1,12.12202985,0.164453222,-26.37235707,73.71111206,0.459649087,33.88124536
792,1.025,1.9,18.1941054,0.282100716,-34.93179309,64.49506997,0.520846593,33.59203743
793,1.045,0.5,15.26398413,0.208169381,-33.33354112,73.32482851,0.457916669,33.57666126
794,0.88,3.7,12.07068061,0.165105116,-26.37235707,73.10906482,0.457702001,33.46216527
795,0.88,3.5,12.02765558,0.165119905,-26.37235707,72.84194808,0.456070557,33.22106783
796,0.88,3.9,11.97512431,0.164704836,-26.37235707,72.70657376,0.454078651,33.01450291
797,1.025,1.5,18.01841024,0.274931465,-35.7830476,65.53782489,0.503545993,33.00130912
798,0.96,1.3,18.32507382,0.230290721,-44.21712947,79.57365274,0.414433819,32.97801278
799,0.88,3.3,11.94199904,0.164784574,-26.37235707,72.47037,0.45282259,32.81622066
800,1.025,0.7,14.77819434,0.2247226,-29.65020619,65.7619409,0.498417928,32.77693034
801,1.045,1.3,19.31758379,0.273462712,-41.64764999,70.64065012,0.463833705,32.76551445
802,0.885,2.1,13.43259607,0.170934571,-32.29442479,78.58326128,0.415941642,32.68605072
803,1.025,0.3,12.44963261,0.178377097,-27.05606404,69.7938962,0.460142044,32.11510606
804,0.97,1.3,17.99494507,0.240802999,-41.98377318,74.72890774,0.42861667,32.03005561
805,0.99,0.3,12.58202539,0.167103341,-29.93423334,75.29487621,0.420322286,31.6481145
806,0.88,2.5,12.15567587,0.16529035,-28.31201301,73.54135254,0.42934693,31.57475396
807,0.99,0.5,14.33986984,0.189545818,-34.47076176,75.65384465,0.416000956,31.4720717
808,0.885,0.3,9.972427717,0.113441844,-28.37830562,87.90784203,0.351410259,30.8917175
809,0.995,0.5,14.22254425,0.191171129,-34.36202785,74.39692544,0.413902937,30.79310596
810,0.885,1.9,12.85804691,0.170009253,-32.60770055,75.63145361,0.394325472,29.82340865
811,0.89,0.3,10.34673057,0.115819939,-31.24403519,89.33462308,0.331158588,29.58392763
812,0.915,0.3,12.0217404,0.133766872,-36.55717212,89.87083422,0.328847657,29.55381328
813,1.015,0.5,14.37788186,0.200156868,-35.21335797,71.83306783,0.408307605,29.32998789
814,0.925,0.3,11.38900093,0.140872179,-31.71140375,80.84634624,0.359145279,29.03558354
815,1.035,0.5,14.12346971,0.206034404,-33.86523512,68.54908405,0.417049215,28.58834166
816,0.99,1.3,16.88371788,0.25403048,-39.3689394,66.46335468,0.428858845,28.50339753
817,0.88,2.3,11.92515269,0.165341459,-30.26028224,72.12439513,0.394085971,28.42321226
818,0.88,2.1,11.59067167,0.164785664,-29.58566558,70.33786418,0.391766467,27.55601652
819,1.03,0.5,13.88306418,0.205258463,-34.19016779,67.63698782,0.406054286,27.46428881
820,1.025,1.3,16.23193024,0.266763316,-36.17993587,60.847685,0.448644528,27.29898089
821,0.88,1.7,11.35843862,0.16179884,-30.31327964,70.20098921,0.37470174,26.3044328
822,0.895,0.7,11.4040367,0.148485253,-33.41967105,76.80248669,0.341237252,26.20786949
823,0.96,0.3,12.0099407,0.156468189,-35.91453851,76.75643682,0.334403314,25.66760684
824,1.02,0.5,13.33400418,0.200865544,-34.72887416,66.38273491,0.383945766,25.48736998
825,0.92,0.3,10.87788311,0.139184386,-33.63132664,78.15447876,0.32344496,25.27867227
826,0.965,0.3,11.57890205,0.158393711,-35.27019937,73.10203128,0.328291369,23.99876596
827,0.88,1.9,10.88139925,0.164030244,-31.53093392,66.3377619,0.345102345,22.89331723
828,0.97,0.3,11.4384749,0.160052463,-35.72337337,71.46703455,0.320195822,22.88344588
829,0.885,1.3,11.42037452,0.163805926,-35.25353457,69.7189338,0.323949773,22.58543278
830,0.905,0.3,10.05279357,0.127658146,-35.32235249,78.74776384,0.284601474,22.41172963
831,0.885,1.1,10.99692267,0.158978409,-34.2853027,69.17242872,0.320747428,22.18687862
832,0.885,0.9,10.59645409,0.152351789,-34.56385778,69.55254123,0.30657614,21.32314959
833,0.89,0.7,10.22918439,0.145427306,-35.05087243,70.33881509,0.291838225,20.52755494
834,0.885,1.5,11.31185643,0.166256231,-37.7643286,68.0386917,0.299538131,20.38018258
835,0.9,0.7,10.43082654,0.152377271,-35.0661049,68.45395286,0.297461796,20.36243575
836,0.895,0.5,9.022548359,0.131667526,-30.45335334,68.52523655,0.296274379,20.30227193
837,1.025,0.5,11.71660017,0.202382392,-34.72887416,57.89337736,0.337373452,19.53168858
838,0.895,0.3,9.215586588,0.118126693,-38.06988295,78.01443004,0.242070263,18.88497362
839,0.89,0.5,8.642746747,0.1291793,-32.04512172,66.90504414,0.269705537,18.04466083
840,0.88,0.9,9.174946122,0.147125982,-33.10044003,62.36115462,0.27718502,17.28557787
841,0.9,0.5,8.034302647,0.13473091,-28.29961903,59.63221554,0.283901442,16.92967197
842,0.88,1.1,9.102817875,0.153519267,-32.61436186,59.29430275,0.279104583,16.54931166
843,0.88,1.3,9.038213963,0.158399249,-34.85815003,57.05970224,0.259285532,14.79475523
844,0.88,1.5,9.083998454,0.160804396,-37.17498083,56.49098337,0.244357852,13.80401534
845,0.9,0.3,7.795190665,0.120828566,-39.96338157,64.51446804,0.195058335,12.58408471
846,0.88,0.7,7.454156511,0.137166467,-34.32964052,54.343869,0.217134709,11.79994019
847,0.885,0.5,6.846952099,0.125985244,-32.94415721,54.34725448,0.207835097,11.29526689
848,0.885,0.7,7.811800035,0.142634432,-38.27997118,54.76798221,0.204070165,11.17651117
849,0.88,0.5,5.895342834,0.121100631,-30.10107613,48.68135529,0.195851564,9.534319565
