,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
2413,0.915,4.12,34.437429,0.325519657,-29.50138071,105.792164,1.16731584,123.4928688
2414,1.04,1.92,52.05171178,0.442313151,-49.60394572,117.6806786,1.049346197,123.4877725
2415,0.96,0.82,39.04648533,0.326927225,-37.77167065,119.4347927,1.03375055,123.4657827
2416,0.915,4.88,34.4489448,0.325854885,-29.50138071,105.7186691,1.167706187,123.4483441
2417,0.92,2.08,38.44267606,0.329189013,-36.37728431,116.7799487,1.056776964,123.4103596
2418,0.925,1.78,38.50831376,0.328867272,-36.5393599,117.0937854,1.053885834,123.4034816
2419,0.915,4.9,34.4418379,0.325868577,-29.50138071,105.6924183,1.167465287,123.3922294
2420,0.915,3.64,34.40172911,0.32519157,-29.50138071,105.789117,1.16610573,123.3612956
2421,0.915,4.14,34.41940852,0.325545429,-29.50138071,105.7284343,1.166705005,123.3538934
2422,0.915,4.92,34.43472843,0.325882322,-29.50138071,105.6661441,1.167224299,123.336091
2423,0.95,0.38,29.12868769,0.241901754,-28.44679959,120.4153639,1.023970644,123.3017977
2424,0.915,4.94,34.4276164,0.325896123,-29.50138071,105.6398466,1.166983225,123.2799288
2425,0.915,4.18,34.38988054,0.325228574,-29.50138071,105.7406493,1.165704103,123.2623087
2426,0.915,4.96,34.42050179,0.325909977,-29.50138071,105.6135258,1.166742063,123.2237429
2427,0.915,4.16,34.401384,0.325571327,-29.50138071,105.6646614,1.166094033,123.2149311
2428,0.915,0.62,27.50103968,0.253805321,-24.18939661,108.3548588,1.136904741,123.1891526
2429,0.915,4.98,34.41338461,0.325923886,-29.50138071,105.5871817,1.166500814,123.1675333
2430,0.915,4.2,34.37662514,0.325247304,-29.50138071,105.6938051,1.165254788,123.1602125
2431,0.915,3.66,34.37211938,0.325228151,-29.50138071,105.6861753,1.165102058,123.1351803
2432,0.975,4.2,44.82459454,0.409040187,-39.90540052,109.5848182,1.123271386,123.0934906
2433,0.915,4.22,34.3633659,0.325266135,-29.50138071,105.6469218,1.164805344,123.0580991
2434,0.915,2.8,34.45581928,0.325817079,-29.61083296,105.7520354,1.163622088,123.0554043
2435,0.965,2.64,45.32963948,0.393300895,-42.45839465,115.2543513,1.067624903,123.0484156
2436,0.915,3.7,34.37126171,0.325536007,-29.50138071,105.5835942,1.165072986,123.0125934
2437,0.98,1.68,44.11932735,0.396185036,-39.95266093,111.3604082,1.104290085,122.9741946
2438,0.97,1.52,42.82029349,0.384451465,-38.78484104,111.3802324,1.104047157,122.969029
2439,0.915,4.24,34.35010283,0.325285066,-29.50138071,105.5999994,1.164355769,122.9559686
2440,0.915,1.1,33.63015794,0.299247385,-30.73874675,112.3824623,1.094064056,122.9536125
2441,0.965,2.9,45.06817629,0.393709095,-41.96263133,114.4707523,1.074007393,122.9424343
2442,0.975,4.28,45.022191,0.409547354,-40.25757048,109.9315881,1.118353404,122.9423658
2443,0.915,3.68,34.34250581,0.325264937,-29.50138071,105.5831781,1.164098255,122.9091934
2444,0.96,0.9,38.41416777,0.3347823,-35.86806024,114.7437236,1.07098537,122.8888493
2445,0.915,4.26,34.33683593,0.325304099,-29.50138071,105.553038,1.163906065,122.8538211
2446,0.98,2.32,45.42944088,0.406163024,-41.36478299,111.8502626,1.098263731,122.8410867
2447,0.915,3.72,34.34731057,0.325567491,-29.50138071,105.4998165,1.164261121,122.8293346
2448,0.91,1.2,36.16167741,0.296571735,-35.91895007,121.9323125,1.00675764,122.7562872
2449,0.96,2.06,47.51573078,0.382286917,-48.11249859,124.2933739,0.987596408,122.7516896
2450,0.97,0.92,37.77544235,0.345741698,-33.62413226,109.2591452,1.123462222,122.7485221
2451,0.96,2.12,47.57443302,0.382837002,-48.19899498,124.268116,0.987042013,122.6578514
2452,0.915,3.74,34.3233552,0.325599142,-29.50138071,105.4159877,1.163449112,122.6461373
2453,0.965,2.92,45.01184337,0.393792673,-41.96263133,114.303405,1.072664939,122.609255
2454,0.975,4.22,44.78320325,0.409137904,-39.99344301,109.4574782,1.119763638,122.5665041
2455,1,1.94,51.83730799,0.416118412,-52.6920126,124.5734543,0.983779238,122.5527779
2456,0.915,3.76,34.29939558,0.325630961,-29.50138071,105.3321081,1.16263696,122.463002
2457,0.975,4.3,44.98731981,0.409641088,-40.34561297,109.8213074,1.115048614,122.4560965
2458,0.935,0.48,29.27291665,0.249519802,-28.04604397,117.3170084,1.043744946,122.4490346
2459,0.97,1.48,42.09170639,0.383795186,-37.70854135,109.6723148,1.11623799,122.4204041
2460,0.925,1.92,38.43259941,0.330346845,-36.53936317,116.3401436,1.051813608,122.3681463
2461,0.965,2.66,45.22532135,0.393442128,-42.49089225,114.9478363,1.064353299,122.3451088
2462,0.955,0.38,29.85216546,0.244198655,-29.83630268,122.2454131,1.00053166,122.3104061
2463,0.915,3.78,34.27543172,0.325662947,-29.50138071,105.2481778,1.161824664,122.2799288
2464,0.965,2.94,44.95548823,0.39387681,-41.96263133,114.1359104,1.071321955,122.2763066
2465,1.04,1.94,51.8265735,0.44230218,-49.69328537,117.1745829,1.042929102,122.2047826
2466,0.97,2.22,45.35224134,0.395782849,-42.52704975,114.588698,1.066432814,122.2011477
2467,0.915,3.8,34.25146362,0.3256951,-29.50138071,105.164197,1.161012223,122.0969182
2468,0.92,1.76,38.51097538,0.32477875,-37.40410781,118.5760318,1.029592139,122.0849503
2469,0.975,4.24,44.74177847,0.409236068,-40.0814855,109.329998,1.116270465,122.0418478
2470,0.97,2.2,45.28777936,0.39550982,-42.49497137,114.5048164,1.065720905,122.0301766
2471,0.975,1.04,44.94948854,0.367274886,-45.08135457,122.386502,0.997074932,122.0285132
2472,0.92,2.1,38.23319517,0.329427704,-36.37728431,116.0594409,1.051018401,121.9806079
2473,0.975,4.32,44.9524136,0.409735232,-40.43365546,109.7108817,1.111757349,121.971879
2474,0.97,0.52,36.04703979,0.286897458,-37.13624521,125.644333,0.970670018,121.9591869
2475,0.965,2.96,44.89911081,0.393961505,-41.96263133,113.9682692,1.06997844,121.9435908
2476,0.935,0.36,28.00252224,0.227454979,-28.27488279,123.112373,0.990367403,121.9264812
2477,0.975,1.24,45.27391659,0.382101073,-44.01231009,118.4867559,1.028664855,121.8831616
2478,0.92,2.04,38.17747873,0.328977932,-36.37728431,116.0487528,1.049486773,121.7916311
2479,0.97,2.24,45.26297497,0.395265487,-42.55912812,114.5128439,1.063531538,121.788021
2480,0.98,2.48,45.58882982,0.406736582,-41.96882393,112.08441,1.086254642,121.7522107
2481,0.91,0.42,22.48089079,0.214319819,-19.37350719,104.8941293,1.160393447,121.7184602
2482,0.965,2.68,45.12100295,0.393584356,-42.52338985,114.6412511,1.061086689,121.6443056
2483,0.98,2.34,45.25908276,0.406357091,-41.44028138,111.3776128,1.092151917,121.6412734
2484,1.035,1.92,51.4922058,0.439439019,-49.60394572,117.1771363,1.038066732,121.6376869
2485,0.965,2.98,44.84271105,0.394046758,-41.96263133,113.8004822,1.068634393,121.6111091
2486,0.925,1.8,38.23539886,0.329062756,-36.5393599,116.1948538,1.046416767,121.5882432
2487,0.925,0.62,29.33511505,0.265991339,-26.60858165,110.2859785,1.102468197,121.5867839
2488,1,1.98,51.81171858,0.417908743,-52.85141311,123.9785465,0.980327971,121.539637
2489,0.975,4.26,44.70032012,0.409334677,-40.16952799,109.2023779,1.112791769,121.5195074
2490,0.975,4.34,44.91747228,0.409829787,-40.52169795,109.6003113,1.10847952,121.4897004
2491,0.925,1.9,38.31961557,0.33079824,-36.53936317,115.839841,1.048721495,121.4837313
2492,0.915,0.66,27.4901061,0.257022383,-24.20380272,106.9560781,1.135776325,121.4781814
2493,0.92,0.66,29.726332,0.264952317,-27.4707129,112.1950256,1.082109959,121.4073545
2494,0.92,2.12,38.14142659,0.329505749,-36.37728431,115.7534481,1.048495711,121.3669939
2495,0.975,1.14,44.29712945,0.376114659,-43.00593016,117.7755997,1.03002375,121.3116648
2496,0.965,3,44.7862889,0.394132569,-41.96263133,113.6325501,1.067289812,121.2788631
2497,0.97,0.28,25.94363022,0.229587553,-24.1732572,113.0010313,1.073236842,121.27687
2498,0.975,0.98,44.27690812,0.36231263,-44.61684604,122.2063613,0.992380952,121.2752651
2499,0.975,1.02,44.73991528,0.365321664,-45.18241829,122.4671836,0.990206301,121.2677768
2500,0.96,2.14,47.31670566,0.383079459,-48.22782711,123.5166869,0.981107972,121.1832063
2501,0.96,1.42,43.96856032,0.370592118,-43.06583507,118.6440784,1.020961517,121.1310383
2502,0.96,1.28,44.9153943,0.36864762,-45.18934471,121.8382864,0.993937721,121.0996687
2503,1.04,1.98,51.77316045,0.444006113,-49.87165036,116.6046119,1.038128076,121.0505214
2504,0.91,1.3,34.91807251,0.298203373,-33.78159764,117.0948274,1.033641833,121.034112
2505,0.98,2.4,45.27799535,0.406559731,-41.66679888,111.3686178,1.08666844,121.0207622
2506,0.975,4.36,44.88249576,0.409924753,-40.60974044,109.4895965,1.105215036,121.0095484
2507,0.905,1.6,34.96955885,0.296143311,-34.12695334,118.0832303,1.024690323,120.9987434
2508,0.965,3.02,44.72984431,0.394218937,-41.96263133,113.4644739,1.065944696,120.9468541
2509,0.965,2.7,45.01668426,0.393727577,-42.55588746,114.3345982,1.057825062,120.9460034
2510,1,1.96,51.63982676,0.417831155,-52.77174252,123.590178,0.978550722,120.9392579
2511,0.98,2.5,45.4767516,0.406875812,-42.04433019,111.770595,1.081638152,120.8953398
2512,0.945,0.46,31.77846215,0.25576694,-32.67778908,124.2477315,0.972478954,120.828304
2513,0.925,1.98,38.29217207,0.332386857,-36.53936317,115.2036287,1.047970428,120.7299961
2514,0.92,1.7,38.03226077,0.323157477,-37.08724482,117.6895585,1.025480888,120.688393
2515,0.91,1,33.0365106,0.283314391,-31.92553194,116.607245,1.034799065,120.6650681
2516,0.925,1.94,38.16148531,0.330376467,-36.53936317,115.5090909,1.044393826,120.6369814
2517,0.97,2.26,45.07305011,0.3954214,-42.59120649,113.987382,1.058271268,120.6295713
2518,0.965,3.04,44.67337722,0.394305863,-41.96263133,113.2962541,1.064599044,120.6150839
2519,0.975,0.7,40.18181915,0.325661384,-41.11332927,123.3852742,0.977342868,120.5897178
2520,0.91,1.32,34.86977323,0.299109334,-33.71758065,116.5786862,1.034171864,120.5623972
2521,0.92,2.18,38.02352655,0.329659578,-36.37728431,115.3417924,1.045254677,120.5615479
2522,1.04,1.96,51.61521397,0.443923516,-49.78252023,116.2705109,1.036814001,120.5508936
2523,0.975,4.38,44.84748394,0.410020127,-40.69778293,109.3787376,1.10196381,120.5314104
2524,0.91,0.4,22.26664093,0.211196449,-19.50045191,105.4309439,1.14185256,120.3865931
2525,1.035,1.94,51.26789597,0.439427911,-49.69328537,116.6696396,1.031686587,120.3665023
2526,0.925,1.82,38.0454161,0.329231596,-36.5393599,115.5582165,1.041217367,120.3212219
2527,0.92,2.06,37.95613481,0.329225832,-36.37728431,115.2890544,1.043402099,120.2928413
2528,0.965,3.06,44.61688757,0.394393345,-41.96263133,113.1278917,1.063252855,120.2835539
2529,0.965,2.72,44.91236526,0.39387179,-42.58838506,114.0278802,1.054568404,120.2501997
2530,0.915,0.5,26.13079603,0.230089919,-24.69001001,113.5677573,1.05835502,120.195006
2531,0.91,1.36,35.17040507,0.299668437,-34.34349567,117.364396,1.024077613,120.1902505
2532,0.925,0.52,29.49073363,0.246318136,-29.39663728,119.7261969,1.003200922,120.1094312
2533,0.97,2.3,45.05438143,0.396314858,-42.65536324,113.6833015,1.056241889,120.077065
2534,0.975,0.52,35.46331218,0.292443557,-35.818669,121.2654932,0.990079005,120.0624188
2535,0.975,4.4,44.81243673,0.410115912,-40.78582542,109.2677349,1.098725752,120.0552742
2536,0.98,2.52,45.36468188,0.407016055,-42.11983645,111.4567381,1.077038415,120.0431885
2537,0.92,2.14,37.94440614,0.329731028,-36.37728431,115.0768444,1.043079682,120.0343182
2538,0.98,2.42,45.13895558,0.406718596,-41.74230514,110.9832596,1.081371894,120.0141777
2539,0.925,1.84,38.01374618,0.329532647,-36.53936317,115.3565407,1.040350539,120.0112394
2540,0.965,3.08,44.56037532,0.394481383,-41.96263133,112.9593874,1.061906127,119.9522656
2541,0.925,1.72,37.90436324,0.327802716,-36.5393599,115.6316327,1.037357068,119.9512915
2542,0.92,2.24,37.91163487,0.32941177,-36.37728431,115.0888898,1.04217881,119.9432022
2543,0.905,1.54,34.49505048,0.296079386,-33.51076099,116.5060864,1.029372341,119.9281429
2544,0.92,2.22,37.94789862,0.330119654,-36.37728431,114.9519519,1.043175689,119.9150817
2545,0.925,1.88,38.01990943,0.32995537,-36.53936317,115.2274302,1.040519213,119.8963551
2546,0.98,2.38,45.01149995,0.406713938,-41.59129262,110.6711518,1.082233735,119.772054
2547,0.96,2.16,47.05928052,0.383324038,-48.25665923,122.7663175,0.975187285,119.7201519
2548,0.965,3.1,44.50384041,0.394569977,-41.96263133,112.7907419,1.060558859,119.6212205
2549,0.97,2.28,44.95075253,0.396309485,-42.62328487,113.4233579,1.054605544,119.616902
2550,0.93,0.84,34.04125399,0.298857847,-32.42250258,113.9045011,1.049926788,119.5913869
2551,0.975,4.42,44.77735403,0.410212106,-40.87386791,109.1565886,1.095500776,119.5811275
2552,0.965,2.74,44.80804591,0.394016994,-42.62088266,113.7210998,1.051316705,119.556892
2553,1,2,51.44103233,0.418238979,-52.93102437,122.9943523,0.971850308,119.5320991
2554,0.98,2.36,44.91601762,0.406577897,-41.51578636,110.4733385,1.081902128,119.52134
2555,0.96,1.6,44.93476452,0.377409919,-44.76748276,119.0608997,1.00373668,119.5057922
2556,0.98,2.46,45.11719912,0.406595814,-41.89331767,110.9632651,1.076954551,119.5023933
2557,0.96,1.58,44.6468678,0.375926765,-44.39651211,118.7648021,1.005639085,119.4345269
2558,0.92,2.2,37.84063703,0.32987621,-36.37728431,114.711628,1.040227102,119.3261443
2559,0.965,3.12,44.44728278,0.394659127,-41.96263133,112.621956,1.05921105,119.2904202
2560,0.91,1.14,34.20877206,0.292085958,-33.59047555,117.1188518,1.0184069,119.2746467
2561,0.925,1.96,38.05743885,0.332410776,-36.53936317,114.4891851,1.041546309,119.2457882
2562,1.035,1.98,51.21467946,0.441142964,-49.87165036,116.0954239,1.02692971,119.2218401
2563,1,1.9,51.13087525,0.417587254,-52.5323748,122.4435726,0.973321222,119.1769277
2564,0.975,4.44,44.74223575,0.410308708,-40.9619104,109.045299,1.092288795,119.1089582
2565,0.96,0.5,35.67791374,0.274143573,-38.99294566,130.1431706,0.914983804,119.0788933
2566,0.925,1.74,37.78713915,0.328240399,-36.5393599,115.1203182,1.034148908,119.0515514
2567,0.97,2.32,44.88457554,0.396512043,-42.68744161,113.1985176,1.051470265,119.0248753
2568,0.98,2.44,44.99995818,0.406878664,-41.81781141,110.5979796,1.076095488,119.0139869
2569,0.925,2,38.03266652,0.332674044,-36.53936317,114.3241176,1.040868346,118.9963553
2570,0.97,2.48,45.04336829,0.397099634,-42.9440686,113.4308984,1.048884508,118.9759122
2571,1.04,2,51.38867618,0.444326986,-49.96067581,115.6550869,1.028582487,118.960797
2572,0.965,3.14,44.39070237,0.394748831,-41.96263133,112.4530305,1.057862697,118.9598662
2573,0.96,0.28,25.42285601,0.224779931,-24.1732572,113.1010938,1.051693439,118.9476783
2574,1.035,1.96,51.05731418,0.441059783,-49.78252023,115.7605298,1.02560726,118.7248398
2575,0.92,2.16,37.74756001,0.329958191,-36.37728431,114.4010393,1.037668444,118.7103485
2576,0.975,4.46,44.70708181,0.410405719,-41.04995289,108.9338664,1.089089723,118.6387543
2577,0.96,2.18,46.96543707,0.385064265,-48.28549136,121.9677891,0.972661471,118.6333692
2578,0.965,3.16,44.33409913,0.394839091,-41.96263133,112.2839662,1.056513801,118.6295599
2579,0.92,0.42,25.21553677,0.225763736,-23.76234303,111.689934,1.061155322,118.5203679
2580,0.92,1.08,35.45096937,0.306781879,-34.57812973,115.5575729,1.025242535,118.474539
2581,1.03,1.92,50.1862978,0.43757574,-48.59706837,114.6916824,1.032702167,118.4423489
2582,0.92,2.3,37.78225542,0.331387601,-36.37728431,114.0122785,1.03862221,118.4156847
2583,0.92,2.26,37.72398484,0.330457116,-36.37728431,114.1569752,1.03702037,118.3831087
2584,0.965,3.18,44.277473,0.394929905,-41.96263133,112.1147638,1.055164359,118.2995029
2585,0.91,1.18,35.6854767,0.294142698,-36.59760273,121.3202876,0.975076891,118.2966089
2586,0.905,1.58,34.48423162,0.296348984,-33.92203261,116.3635899,1.01657327,118.2921151
2587,0.97,2.5,44.93171006,0.397242187,-42.97614698,113.1091097,1.045503453,118.2559648
2588,0.975,4.48,44.67189209,0.410503139,-41.13799538,108.8222911,1.085903474,118.1705039
2589,0.91,1.34,34.72241634,0.299829677,-34.03112761,115.8071366,1.020313424,118.1595761
2590,0.975,0.74,41.05551392,0.332607388,-42.93682383,123.4353638,0.956184232,118.0269485
2591,0.97,2.34,44.71485568,0.396710749,-42.71951999,112.7140007,1.046707821,117.9786261
2592,0.965,3.2,44.22082393,0.395021273,-41.96263133,111.9454242,1.053814371,117.9696968
2593,1.005,1.92,50.59500662,0.41934576,-51.78060618,120.6522432,0.977103405,117.8897177
2594,0.98,2.54,44.97790863,0.406925286,-42.19534272,110.5311224,1.065944859,117.8200817
2595,0.97,2.4,44.73370173,0.396918325,-42.81575511,112.7025359,1.044795347,117.7510851
2596,0.905,0.8,27.91755785,0.257443959,-25.71759267,108.4413008,1.0855432,117.7177167
2597,0.975,4.5,44.63666651,0.410600967,-41.22603787,108.7105733,1.082729964,117.7041952
2598,0.96,2.22,46.83220933,0.385511756,-48.34315562,121.4806256,0.968745394,117.6837965
2599,0.925,1.86,37.65836775,0.329885168,-36.53936317,114.1559895,1.030624633,117.6519747
2600,0.965,3.22,44.16415186,0.395113194,-41.96263133,111.7759481,1.052463834,117.6401429
2601,0.92,2.4,37.67224435,0.331749437,-36.37728431,113.5563172,1.035598041,117.5986996
2602,0.92,2.32,37.66049625,0.331551302,-36.37728431,113.5887448,1.035275089,117.5955978
2603,0.91,1.06,33.02221927,0.286683415,-32.35263001,115.1870583,1.020696595,117.5710381
2604,1,2.02,51.07100615,0.418572255,-53.01057631,122.0124017,0.963411638,117.5481678
2605,0.97,2.52,44.8200603,0.397385774,-43.00822535,112.7872793,1.042127638,117.538741
2606,0.92,2.28,37.64431917,0.33145104,-36.37728431,113.5742979,1.034830386,117.5301345
2607,0.96,2.24,46.76601761,0.38493376,-48.37198775,121.4910784,0.966799584,117.457524
2608,0.92,2.46,37.63909554,0.331567711,-36.37728431,113.5185795,1.03468679,117.4561747
2609,0.975,1,43.56563696,0.363900146,-44.41622102,119.7186574,0.980849698,117.4260089
2610,0.96,1.44,43.8743316,0.37150376,-44.13735709,118.0992934,0.994040751,117.3955104
2611,0.925,1.76,37.5575922,0.328847161,-36.5393599,114.2098719,1.027866725,117.392527
2612,0.96,2.2,46.74313793,0.385277916,-48.31432349,121.3231695,0.967479922,117.3777306
2613,1,1.22,48.33585812,0.402067567,-49.51352157,120.2182471,0.976215316,117.3588941
2614,0.965,3.24,44.10745674,0.395205669,-41.96263133,111.6063362,1.051112748,117.3108427
2615,0.905,1.56,34.24155019,0.296458533,-33.7166354,115.5019891,1.015568421,117.3001727
2616,0.925,2.02,37.77350293,0.332963734,-36.53936317,113.446298,1.033775623,117.2780174
2617,0.975,4.52,44.60140496,0.410699202,-41.31408036,108.5987134,1.07956911,117.2398164
2618,1.03,1.94,49.96391897,0.437564494,-48.68361813,114.1864106,1.026298391,117.1893296
2619,1.035,2,50.83160998,0.441465814,-49.96067581,115.1428002,1.017432394,117.1500148
2620,0.96,1.68,46.26486777,0.376467763,-48.55388737,122.8919773,0.9528561,117.0983702
2621,0.945,0.32,27.99749615,0.225584721,-29.68091741,124.1107819,0.943282708,117.0715545
2622,0.98,2.56,44.87421595,0.407056741,-42.27084898,110.2406899,1.061587762,117.0301673
2623,0.92,2.42,37.58018395,0.331868978,-36.37728431,113.238014,1.033067329,116.9824927
2624,0.965,3.26,44.05073849,0.395298696,-41.96263133,111.4365893,1.049761111,116.9817978
2625,0.92,2.48,37.55604231,0.331676446,-36.37728431,113.2309599,1.032403683,116.9000601
2626,1.04,2.02,51.00491101,0.444650865,-50.04959665,114.7077742,1.019087354,116.8972421
2627,0.97,2.42,44.59518295,0.397080978,-42.84783348,112.3075278,1.040780346,116.8874676
2628,0.915,0.54,26.56081459,0.236691593,-25.50859288,112.2169752,1.041249697,116.8458914
2629,0.935,0.88,34.76954896,0.30789979,-33.62022226,112.9248869,1.034185577,116.7852893
2630,0.92,2.34,37.53877479,0.33171622,-36.37728431,113.1653277,1.031929005,116.778584
2631,0.975,4.54,44.56610736,0.410797845,-41.40212285,108.4867116,1.076420828,116.7773559
2632,0.975,1.26,44.72575036,0.38511818,-44.48164343,116.1351312,1.005487813,116.772459
2633,0.915,1.16,33.43176699,0.302041675,-31.68937981,110.685941,1.054983316,116.7718211
2634,0.925,0.5,27.87782603,0.242022048,-27.51154285,115.1871337,1.0133138,116.7207121
2635,0.93,0.48,27.11450485,0.245797103,-25.62695628,110.3125486,1.058046244,116.7157777
2636,0.96,1.54,44.99299602,0.375120707,-46.2450026,119.9427149,0.972926662,116.6954653
2637,0.965,3.28,43.99399708,0.395392276,-41.96263133,111.2667083,1.048408922,116.6530097
2638,0.97,2.46,44.5735051,0.396955199,-42.91199023,112.288503,1.038719129,116.636216
2639,0.91,0.82,28.15784077,0.26870017,-25.30352103,104.7927912,1.112803263,116.61376
2640,0.96,2.48,46.82743044,0.386230113,-48.71797331,121.2423082,0.96119414,116.5373961
2641,0.96,2.26,46.59810075,0.385047246,-48.40081988,121.019177,0.962754368,116.5117412
2642,0.95,0.34,28.68586463,0.23531901,-30.02484375,121.9020286,0.955404294,116.4657215
2643,0.97,2.38,44.46820217,0.397076145,-42.78367673,111.9891052,1.039373087,116.398462
2644,0.92,2.44,37.48813679,0.331989386,-36.37728431,112.9196847,1.030536982,116.3679111
2645,0.935,0.28,23.61169792,0.209633204,-22.85737363,112.6333878,1.033001355,116.3504422
2646,0.905,1.62,34.42394171,0.296669921,-34.33139835,116.0344857,1.00269559,116.347267
2647,0.92,2.5,37.47299547,0.331785968,-36.37728431,112.9432799,1.030120752,116.3452164
2648,0.96,1.46,43.96477785,0.374198864,-44.40127979,117.4904098,0.990169159,116.3353802
2649,0.965,3.3,43.93723244,0.395486409,-41.96263133,111.0966938,1.047056179,116.3244798
2650,0.975,4.56,44.53077361,0.410896895,-41.49016534,108.3745682,1.073285036,116.3168023
2651,0.91,1.46,34.1913927,0.306079381,-32.83930175,111.7075989,1.041172951,116.3069304
2652,0.96,2.3,46.62409158,0.385870884,-48.45848414,120.8282186,0.962145069,116.2542748
2653,0.98,2.58,44.77052313,0.407189163,-42.34635524,109.9501834,1.057246199,116.2444135
2654,1.03,1.98,49.91115598,0.439286931,-48.85652461,113.6185769,1.021586295,116.0711811
2655,0.97,2.36,44.37307588,0.396936749,-42.75159836,111.7887825,1.037927881,116.0286941
2656,0.97,2.44,44.4567064,0.397244859,-42.87991186,111.9126034,1.036772336,116.0278913
2657,0.91,0.98,32.61618154,0.282997748,-32.39914339,115.2524421,1.006698885,116.024505
2658,0.96,2.5,46.73878617,0.38632466,-48.74680544,120.9831808,0.958807162,115.9995402
2659,0.965,3.32,43.88044451,0.395581092,-41.96263133,110.9265467,1.045702882,115.9962096
2660,1.04,1.9,50.99109773,0.443790051,-50.52534205,114.8991456,1.009218259,115.9583157
2661,0.94,0.46,30.05262783,0.251958634,-30.92126681,119.2760388,0.971908041,115.9253411
2662,0.91,1.38,34.80682774,0.301576624,-34.65468813,115.4161991,1.00439016,115.9228946
2663,1.005,1.94,50.21721942,0.419466392,-51.86179566,119.716908,0.968289254,115.9205955
2664,0.905,1.04,32.90661431,0.277114095,-33.72288441,118.7475298,0.975794772,115.8732188
2665,0.975,4.58,44.4954036,0.410996352,-41.57820783,108.2622834,1.070161652,115.8581441
2666,0.975,0.32,28.45228431,0.244908983,-28.53167524,116.1749316,0.997217446,115.8516686
2667,0.92,2.52,37.38995502,0.331896278,-36.37728431,112.6555419,1.027837997,115.7916465
2668,0.965,2.82,44.52144753,0.394310721,-43.41707193,112.9095536,1.025436437,115.7815703
2669,0.945,0.38,28.99923267,0.237661356,-30.56329709,122.0191334,0.948825403,115.7748534
2670,0.92,2.38,37.38008288,0.332010286,-36.37728431,112.587123,1.027566614,115.6907688
2671,0.96,2.28,46.49530571,0.38591342,-48.42965201,120.4811838,0.960058637,115.6690012
2672,0.965,3.34,43.82363324,0.395676327,-41.96263133,110.7562677,1.044349028,115.6682005
2673,0.915,0.42,22.38697931,0.218267562,-19.85786385,102.5666807,1.127360902,115.6296657
2674,1.03,1.96,49.75514986,0.439203271,-48.77010354,113.2850167,1.020197749,115.5731191
2675,0.96,1.62,44.39714823,0.377979725,-45.13626596,117.4590733,0.983624748,115.5356514
2676,0.97,2.54,44.43473621,0.397292597,-43.04030372,111.8438565,1.032398296,115.4674069
2677,0.96,2.52,46.65014873,0.38641989,-48.77563757,120.7239842,0.956423146,115.4632127
2678,0.98,2.6,44.66683017,0.407322552,-42.4218615,109.659605,1.052920089,115.462801
2679,0.96,2.32,46.47650757,0.386025079,-48.48731627,120.3976377,0.958529181,115.4046491
2680,0.975,4.6,44.45999725,0.411096216,-41.66625032,108.1498576,1.067050596,115.4013701
2681,0.965,3.36,43.76679856,0.395772113,-41.96263133,110.5858577,1.042994616,115.3404542
2682,0.965,2.84,44.44237751,0.394423224,-43.44919136,112.6768779,1.022858565,115.2525096
2683,0.925,1.7,37.10609672,0.327225585,-36.5393599,113.3960744,1.015510311,115.1548827
2684,1,1.88,50.17640755,0.416973213,-52.45246692,120.3348463,0.956607201,115.1131805
2685,1.035,2.02,50.44925695,0.441791685,-50.04959665,114.1924093,1.007985285,115.1042682
2686,0.92,0.96,33.1875074,0.297018774,-32.2395919,111.7353861,1.029402218,115.0206542
2687,0.965,3.38,43.70994043,0.395868449,-41.96263133,110.4153172,1.041639646,115.0129719
2688,1.005,1.98,50.19190304,0.421242547,-52.02399351,119.1520264,0.96478374,114.9559377
2689,0.975,4.62,44.42455445,0.411196486,-41.75429282,108.037291,1.063951787,114.9464688
2690,0.92,2.36,37.25008366,0.331915901,-36.37728431,112.2274756,1.023992977,114.9201469
2691,0.97,2.56,44.3314321,0.397427186,-43.0723821,111.5460484,1.029231028,114.806654
2692,0.96,2.4,46.41689506,0.386248139,-48.60264479,120.1737702,0.955028173,114.7693362
2693,0.915,0.96,31.68726232,0.288011248,-30.37656953,110.0209193,1.04314815,114.7681185
2694,0.965,2.86,44.36329259,0.394536485,-43.48131079,112.4440814,1.020284158,114.724915
2695,1,1.2,47.62009137,0.401205895,-49.27638097,118.6924021,0.966387759,114.7028845
2696,0.965,3.4,43.65305877,0.395965336,-41.96263133,110.2446472,1.040284114,114.6857552
2697,0.98,2.62,44.56313703,0.407456907,-42.49736776,109.3689573,1.048609346,114.6853108
2698,0.925,2.08,37.36131343,0.333320547,-36.53936317,112.0882399,1.022494926,114.6096565
2699,0.965,2.76,44.26510744,0.394668646,-43.32071363,112.1576489,1.021800052,114.6026915
2700,0.91,1.5,34.2510551,0.307155132,-33.32815067,111.5106065,1.027691438,114.5984956
2701,0.91,0.44,22.64732328,0.218330119,-20.50647622,103.7297255,1.104398583,114.5589618
2702,0.96,2.34,46.32898908,0.386180465,-48.5161484,119.9672001,0.954918942,114.5589517
2703,0.975,4.64,44.3890751,0.411297162,-41.84233531,107.9245839,1.060865145,114.4934294
2704,0.965,0.4,29.37482472,0.257960908,-29.24103842,113.8731638,1.004575292,114.3941668
